id,物件名,ホストID,ホスト名,基礎自治体名,latitude,longitude,部屋タイプ,値段,最小宿泊数,レビュー数,最新レビュー日,一月あたりのレビュー数,ホストの保有物件数,貸し出している日数,リスティングのレビュー数（過去 12 か月間）,license
1306664,3rd floor penthouse @ heart of TKO,7103955,Masaharu,新宿区,35.70263,139.74147,建物全体,39714,3,212,2024-05-14,1.63,3,38,25,M130003681
1526132,＊新宿・大久保徒歩圏内＊無料Wi-Fi＊コンビニ徒歩1分＊屋上から夜景ビュー 個室(和室) B,8142772,Min & Haru,新宿区,35.69857,139.704,一般住宅個室,12800,2,215,2024-06-07,1.63,13,82,22,M130002186
1544970,＊新宿・大久保徒歩圏内＊無料Wi-Fi＊コンビニ徒歩1分＊屋上から夜景ビュー 個室(和室) A,8142772,Min & Haru,新宿区,35.69848,139.70432,一般住宅個室,12800,2,159,2024-06-08,1.21,13,108,18,M130002186
1571298,＊新宿・大久保徒歩圏内 コンビニ徒歩1分 屋上から夜景ビュー No1 ドミトリールーム,8142772,Min & Haru,新宿区,35.69847,139.70433,共有部屋,7760,2,194,2024-05-23,1.48,13,193,15,M130002186
1574946,＊新宿・大久保徒歩圏内 コンビニ徒歩1分 屋上から夜景ビュー No4 シェアルーム,8142772,Min & Haru,新宿区,35.69848,139.70433,共有部屋,7760,2,165,2024-06-26,1.26,13,193,12,M130002186
2491507,＊新宿・大久保徒歩圏内 コンビニ徒歩1分 屋上から夜景ビュー No5 シェアルーム,8142772,Min & Haru,新宿区,35.69847,139.70433,共有部屋,7760,2,92,2024-05-26,0.74,13,189,3,M130002186
2602722,＊新宿・大久保徒歩圏内 コンビニ徒歩1分 屋上から夜景ビュー No2 ドミトリールーム,8142772,Min & Haru,新宿区,35.69848,139.70433,共有部屋,7760,2,182,2024-05-20,1.46,13,188,13,M130002186
2602791,＊新宿・大久保徒歩圏内 コンビニ徒歩1分 屋上から夜景ビュー No6 ドミトリールーム,8142772,Min & Haru,新宿区,35.69848,139.70435,共有部屋,7760,2,82,2024-05-17,0.66,13,193,8,M130002186
2645379,＊新宿・大久保徒歩圏内 コンビニ徒歩1分 屋上から夜景ビュー No7 シェアルーム,8142772,Min & Haru,新宿区,35.69848,139.70433,共有部屋,7760,2,76,2024-05-07,0.61,13,193,3,M130002186
3409030,Shinjuku abode: Discount applied on long term stay,17190614,Shu,新宿区,35.6989,139.69824,建物全体,,30,157,2022-12-04,1.29,1,0,0,M130000855
3793206,＊新宿・大久保徒歩圏内＊無料Wi-Fi＊コンビニ徒歩1分＊屋上から夜景ビュー 個室10F B,8142772,Min & Haru,新宿区,35.69847,139.70432,一般住宅個室,12800,2,238,2024-06-04,1.99,13,125,12,M130002186
3793412,＊新宿・大久保徒歩圏内＊コンビニ徒歩1分＊屋上から夜景ビュー 個室 JUST2B,8142772,Min & Haru,新宿区,35.69848,139.70432,一般住宅個室,12800,2,72,2024-02-05,0.60,13,131,1,M130002186
5128293,＊新宿・大久保徒歩圏内 コンビニ徒歩1分 屋上から夜景ビュー No3 ドミトリールーム,8142772,Min & Haru,新宿区,35.69872,139.70276,共有部屋,7760,2,179,2024-06-05,1.56,13,173,23,M130002186
5407938,Heart of Shinjuku/Free Pocket Wifi/Homey^^,28035085,Koichi,新宿区,35.69346,139.70823,建物全体,,2,284,2021-04-11,2.52,2,0,0,M130004171
5661072,Okubo #807 Shinjuku Hyakunincho 3mins  JR station,21504159,Michi,新宿区,35.70035,139.6967,建物全体,,2,155,2024-01-17,1.37,20,0,19,M130004190
6874108,Shinjuku/Shin-Okubo 5 min Comfy 2BR [HL4A],269182185,Sumifuku,新宿区,35.70159,139.70653,建物全体,27311,1,177,2024-05-15,1.63,23,7,17,M130001802
7043818,Quiet Shinjuku-area＊２BR＊36㎡＊optical line with desk,34076095,Yumi,新宿区,35.68804,139.72024,建物全体,25738,5,170,2024-06-01,1.56,1,190,12,M130004881
7625528,[S6B] Shinjuku/Shin-Okubo 5 min Bright Apt,269182185,Sumifuku,新宿区,35.70028,139.70525,建物全体,21224,1,137,2024-04-21,1.27,23,7,17,M130002551
7718263,sinjyuku house3minutea Okubo Station,40553944,Katutoshi,新宿区,35.70015,139.69946,建物全体,16487,2,21,2024-06-02,1.03,2,71,12,M130004190
7956999,High speed wifi/大江戸線 西新宿五丁目Station 3 mins / 27㎡ /,18132812,Kazumi,新宿区,35.69142,139.68524,建物全体,16721,2,203,2024-04-24,1.90,5,338,15,M130028535
8246244,House Near Shinjuku Central Park!!!,43430911,Ming Yang,新宿区,35.69024,139.68741,建物全体,42143,2,213,2024-06-16,1.99,4,152,43,Hotels and Inns Business Act | 新宿区保健所 | 28新保衛環第76号 
8583857,Shinjuku 2min Shinkubo 4min wiFi　sterilizer,43979015,Ohkubo,新宿区,35.70158,139.704,建物全体,10000,2,297,2024-03-20,2.95,6,9,15,M130001996
8995057,Shinjuku2min HigashiShinjuku 0.5min　 sterilizer,43979015,Ohkubo,新宿区,35.70006,139.70599,建物全体,11000,2,237,2024-06-02,2.49,6,6,20,M130003325
9081390,"Central Tokyo, 2min  Station",44607845,Shin,新宿区,35.68732452392578,139.72152709960938,建物全体,22337,4,190,2024-06-16,1.81,2,77,11,M130005035
9554622,民宿许可 新宿徒步圈内 FREE Wi-Fi,49474412,Dong,新宿区,35.69485,139.69197,建物全体,20514,2,88,2024-05-20,1.26,13,75,14,M130003903
9601749,有民宿许可、新宿駅徒歩圏、買物超便利 。,49474412,Dong,新宿区,35.69531,139.68987,建物全体,20000,2,74,2024-05-20,1.13,13,72,13,M130013788
9640624,民泊許可済,49474412,Dong,新宿区,35.69683,139.69009,建物全体,17143,2,152,2024-05-26,1.47,13,77,14,M130003909
9813434,Shinjuku2min Shinokubo3minOkubo1min　sterilizer,43979015,Ohkubo,新宿区,35.70373,139.69807,建物全体,,2,286,2024-04-21,2.76,6,19,18,M130001946
9829226,5 min to Sta. Spaciou Studio [HL3B],269182185,Sumifuku,新宿区,35.7005,139.70613,建物全体,19680,1,93,2024-03-19,0.90,23,5,13,M130001796
9844959,Shinjuku/ 3 min walk from station*incl mwifi #OH1,36898142,Ichimaru,新宿区,35.69241,139.70754,建物全体,38446,1,162,2024-06-12,1.56,10,38,17,M130002467
9892431,New Spacious Private House Center Tokyo Shinjuku,13717463,Kota,新宿区,35.69577666137053,139.71409540445057,建物全体,,3,104,2024-06-10,1.02,1,165,8,M130003906
9894328,5 min to Sta. New Studio [HL4B],269182185,Sumifuku,新宿区,35.69963,139.70784,建物全体,19526,1,156,2024-02-22,1.51,23,3,10,M130001806
10147648,"Nishiwaseda st 7min walk,free Wifi!Convenient area",49661789,Kaoru,新宿区,35.71025,139.71272,建物全体,12000,4,153,2024-06-26,1.50,1,13,14,M130012182
10271073,新宿生活圈 步行两分钟西新宿站 步行8分钟新宿站,49474412,Dong,新宿区,35.69684721162549,139.69027287416125,建物全体,17514,2,39,2024-03-23,0.39,13,79,9,M130030735
10274874,民宿许可 新宿徒步圈内 FREE Wi-Fi 紧邻希尔顿,49474412,Dong,新宿区,35.694972514583974,139.69126379761053,建物全体,18571,2,37,2024-05-28,0.96,13,72,10,M130030737
10317823,"4BR - Shinjuku area, 5min from sta",48929159,N,新宿区,35.70242,139.70243,建物全体,40000,2,128,2024-06-03,1.28,1,131,21,M130005427
10416869,Shinjuku/ 3 min walk from station★incl projector,36898142,Ichimaru,新宿区,35.69239,139.70755,建物全体,41020,1,168,2024-04-14,1.64,10,121,14,M130002469
10529347,Heart of Shinjuku/30㎡/Free Pocket Wifi/Comfy Room!,28035085,Koichi,新宿区,35.69417,139.70964,建物全体,,2,217,2020-03-16,2.14,2,0,0,M130004174
10598625,Luxury villa in Shinjuku/Prime location.,47213138,静,新宿区,35.71368,139.69913,建物全体,86900,1,390,2024-06-28,5.70,1,171,80,Hotels and Inns Business Act | 東京都新宿保健所 | 31新保衛環第105号
10600978,"Shinjuku,kagurazaka  Room202 新宿wifi ok、Men only",54574459,Noboru,新宿区,35.69922,139.72498,一般住宅個室,5929,3,207,2024-06-10,2.06,2,22,30,M130001852
10951922,High speed wifi/大江戸線 西新宿五丁目Station 3 mins / 27㎡,18132812,Kazumi,新宿区,35.69149,139.68532,建物全体,15525,2,210,2024-05-29,2.07,5,338,13,Hotels and Inns Business Act | 新宿区保健所 | 4新保衛環第193号
11665579,202#Shinjuku area: near from the station/Free Wifi,61163769,Hiro,新宿区,35.689003759008784,139.71534301024997,建物全体,15000,2,127,2024-06-11,1.26,3,83,17,M130003502
12137847,"(#403) Bright, Spacious Shinjuku Garden Apt!",63993993,Skew Lines,新宿区,35.68924,139.71152,建物全体,,1,206,2024-06-21,2.06,4,79,12,M130030562
12161159,Large condo in Shinjuku,65316201,Sachie,新宿区,35.69783,139.71367,建物全体,23857,2,127,2024-06-29,1.34,1,67,39,M130006289
12345748,(#301) Spacious Apt / 4 double beds + free Wi-Fi!,63993993,Skew Lines,新宿区,35.68928,139.71152,建物全体,,1,265,2024-05-31,2.66,4,76,18,M130030559
12437871,(#401) Near Sta.! Shinjuku Studio Apt + free Wi-Fi,63993993,Skew Lines,新宿区,35.68929,139.71153,建物全体,,1,198,2024-06-25,2.01,4,80,17,M130030560
12438503,Long-term stay welcome! Shinjuku area/4ppl #301,67293077,Amber,新宿区,35.70608,139.74165,建物全体,16260,1,133,2024-05-25,1.36,11,361,16,Hotels and Inns Business Act | 新宿区保健所 | 2新保衛環第42号
12690014,10 min from Shinjyuku. Free Home wifi.7pp,68240800,Keiko,新宿区,35.6899,139.71673,建物全体,48286,2,234,2024-06-12,2.35,1,184,28,M130001018
12693180,Ikken House 4LDK in Shin-Okubo/Higashi Shinjuku,269182185,Sumifuku,新宿区,35.69999,139.70307,建物全体,48200,2,61,2024-06-29,0.63,23,72,15,Hotels and Inns Business Act | 東京都新宿区保健所 | 31新保衛環第163号
12800094,Amazing location!Private Apt in Shinjuku Kabukicho,56653460,Taku,新宿区,35.69686,139.70717,建物全体,89900,1,8,2021-08-21,0.08,10,90,0,M130024651
12815172,Hidden Gem in Central Tokyo-family type 3 bedrooms,69896140,Ben,新宿区,35.68182,139.72459,建物全体,35004,2,89,2024-05-29,0.93,1,164,8,M130010369
13400807,ShinjukuTokyo Free Internet＋Pocket Wifi,76275071,Yasu,新宿区,35.71088,139.71213,建物全体,30000,2,243,2024-04-01,2.50,2,163,29,M130001943
13467531,Heart of Shinjuku 2BR 60㎡ /Free Portable Wifi^^,77021751,Koichi,新宿区,35.69572,139.70848,建物全体,,2,166,2020-03-21,1.72,1,0,0,M130004180
13497315,Near Shinjuku! 2 br & 4bd + Kitchen Good bz & trip,34016288,Mitomi House,新宿区,35.68856,139.68811,建物全体,,2,195,2023-10-01,2.01,4,0,17,M130003354
13520390,Shinjuku area: 25㎡ cozy room,61163769,Hiro,新宿区,35.68852802854496,139.71647311002016,建物全体,15000,2,110,2024-06-10,1.14,3,129,23,M130003500
13533418,6mins to Shinjuku Sta.! Cozy & Spacious#202,68328352,Midori,新宿区,35.7048,139.69552,建物全体,108429,3,175,2024-06-07,1.81,22,87,17,M130002650
13533747,東京新宿新大久保獨棟小松之家,77825696,秦,新宿区,35.70325,139.69757,建物全体,39571,4,68,2024-06-29,0.70,1,142,34,M130011544
13565524,Shinjuku area/2DK Japanese Flat/OedoLine 5min-walk,77622468,Rie,新宿区,35.7001,139.72204,建物全体,14250,1,144,2024-06-24,1.51,1,188,21,M130006726
13625755,"Shinjuku area :2 Bed rooms, 2 Bathrooms",61163769,Hiro,新宿区,35.687568973584995,139.71604529270212,建物全体,15000,2,107,2024-05-31,1.10,3,95,19,M130003501
13668008,"Iidabashi Cozy house, Rent 2 Road bikes　(Free)",78608957,Maki,新宿区,35.70471,139.74042,共有部屋,14286,1,104,2024-06-28,1.09,1,93,43,M130031244
13771795,Shinjuku Quiet neighborhood 202,16795060,Rena,新宿区,35.6904,139.68416,建物全体,9000,3,143,2024-05-19,1.48,3,53,15,M130000475
13959872,Zen Luxe Retreat: Roomy & Serene 6min to Shinjuku,68328352,Midori,新宿区,35.70459,139.69613,建物全体,67429,3,153,2024-06-26,1.65,22,206,16,M130002651
14054880,"""Pleasant House - Buona Casa"" is a place where you can relax as if you are at home.",84318682,葉子,新宿区,35.71065,139.70572,一般住宅個室,7800,1,154,2024-06-23,1.63,2,161,47,M130010098
14148125,【201】Shinjyuku area /4 mins from the sta/ wifi,48803190,Machiko,新宿区,35.69923,139.70422,建物全体,12829,1,144,2024-06-12,1.55,4,365,23,M130004386
14186975,Japanese Designer's Room near Riverside!,85986633,Naoki & Kouki,新宿区,35.71326,139.71141,建物全体,,2,77,2024-01-04,0.81,7,0,4,M130006406
14243851,"6 min to Shinjuku center. Free Parking, Pets ok",86666280,Yuko,新宿区,35.69833,139.72604,建物全体,27143,2,58,2024-03-10,0.61,3,32,8,Hotels and Inns Business Act | 東京都新宿区 | 30新保衛環第160号
14244701,Shinjuku Japanese Garden House. Free parking.,86666280,Yuko,新宿区,35.69856,139.72517,建物全体,33571,2,116,2024-05-20,1.23,3,25,14,Hotels and Inns Business Act | 東京都新宿区 | 30新保衛環第160号
14577736,Long-term stay welcome! Shinjuku area/5ppl #401,67293077,Amber,新宿区,35.70614,139.74165,建物全体,15194,1,144,2024-06-28,1.51,11,358,25,Hotels and Inns Business Act | 新宿区保健所 | 2新保衛環第42号
14767582,160㎡★Grand Piano♪ nr JR Shinjuku stn./Studio House,36898142,Ichimaru,新宿区,35.69924,139.70319,建物全体,,1,343,2024-04-04,3.71,10,0,19,Hotels and Inns Business Act | 東京都新宿区保健所 | 30新保衛環第143号
14790144,Shinjuku! Free Wi-Fi + Good Location + Clean Room!,22033501,Jay,新宿区,35.69933,139.70501,建物全体,14231,2,329,2024-06-12,3.47,4,45,50,Hotels and Inns Business Act | 新宿区保健所 | 30新保衛環第129号
14833671,"Shinjuku, 3-min walk from metro. Free Wifi.",88025652,Angela,新宿区,35.69765,139.70808,建物全体,13809,3,105,2024-06-07,1.32,1,36,26,M130005642
14873609,Convenient cozy fun space in Tokyo.Room102,93216991,Tokyo Candlehouse,新宿区,35.68965,139.73282,一般住宅個室,10614,1,175,2024-06-21,1.86,7,126,55,Hotels and Inns Business Act | 新宿区保健所 | 29新保衛環第96号
14891795,The real cool house in the Heart of Tokyo.Room101,93216991,Tokyo Candlehouse,新宿区,35.69023,139.73292,一般住宅個室,7043,1,207,2024-06-27,2.20,7,111,49,Hotels and Inns Business Act | 新宿区保健所 | 29新保衛環第96号
14903012,A comfortable room in the local life.Room203,93216991,Tokyo Candlehouse,新宿区,35.68985,139.73277,一般住宅個室,5643,1,212,2024-06-19,2.25,7,138,62,Hotels and Inns Business Act | 新宿区保健所 | 29新保衛環第96号
14903149,Beautiful&Sunny room in the Heart of Tokyo.No204,93216991,Tokyo Candlehouse,新宿区,35.69142,139.73126,一般住宅個室,6714,1,240,2024-06-24,2.55,7,113,70,Hotels and Inns Business Act | 新宿区保健所 | 29新保衛環第96号
14903747,Enjoy Local life in the best Tokyo. Loft Room206.,93216991,Tokyo Candlehouse,新宿区,35.68988,139.73264,一般住宅個室,5929,1,200,2024-06-12,2.11,7,113,57,Hotels and Inns Business Act | 新宿区保健所 | 29新保衛環第96号
14924383,Japanese style tatami room with loft bed. Room205,93216991,Tokyo Candlehouse,新宿区,35.68953,139.73079,一般住宅個室,10400,1,259,2024-06-27,2.74,7,71,77,Hotels and Inns Business Act | 新宿区保健所 | 29新保衛環第96号
14984082,Lovely tatami house in Shinjuku.,34016288,Mitomi House,新宿区,35.69029,139.68846,建物全体,,2,221,2024-03-22,2.33,4,0,22,M130003360
15060256,4mins from the station /Shinjyuku area /3 rooms,48803190,Machiko,新宿区,35.69903011346723,139.70418936231852,建物全体,39000,1,95,2024-06-16,1.01,4,316,20,M130004387
15116290,"3BR - Shinjuku area, 5mins from station",46122442,Yamato,新宿区,35.70659,139.70097,建物全体,44286,2,48,2024-06-24,0.52,3,130,14,M130005427
15120511,Shinjuku 3 bedroom 5 min to subway*English OK*,518309718,Eric,新宿区,35.70266902474887,139.70737478269172,建物全体,17943,1,71,2024-06-14,0.80,38,285,22,M130028547
15195322,(#402) Relax Studio Apt. 3min ride to Shinjuku Sta,63993993,Skew Lines,新宿区,35.68924,139.71152,建物全体,,1,168,2024-06-23,1.79,4,85,20,M130030561
15198766,Renew open 3persons Shinjuku area in central Tokyo,91750373,Shin,新宿区,35.70753,139.72954,一般住宅個室,10000,5,72,2024-05-25,0.77,2,364,11,M130008646
15308354,10 minutes to Shinjuku Station.Free late check out,97501450,Chungsin,新宿区,35.69587,139.70551,一般住宅個室,15714,1,3,2024-06-23,2.20,3,87,3,Hotels and Inns Business Act | 新宿区保健所 | 25新保衛環第45号
15333915,#1A Nostalgic house & daily life /3BR,55206101,Tomo,新宿区,35.71259,139.70887,建物全体,36143,2,224,2024-05-31,2.39,3,33,21,M130001019
15424034,"Shinjuku 3LDK House, 10min to Isetan",86899950,Kei,新宿区,35.69395,139.70917,建物全体,,2,184,2024-06-19,1.97,4,117,27,M130006148
15761841,Shinjuku area/20㎡/free wifi/3 stations #11,98877973,Vals,新宿区,35.69528,139.71622,建物全体,14457,2,109,2024-06-15,1.18,2,103,4,M130033296
15809692,bmj#103 3min walk to JR Okubo Apartment Motel,78745434,Jeffrey,新宿区,35.7035,139.69746,建物全体,,1,84,2024-05-26,0.92,13,23,21,Hotels and Inns Business Act | 東京都新宿区保健所 | 29新保衛環第5号
15809693,bmj#101 3min walk to JR Okubo Apartment Motel,78745434,Jeffrey,新宿区,35.7035,139.69746,建物全体,15286,1,97,2024-06-09,1.06,13,61,19,Hotels and Inns Business Act | 東京都新宿区保健所 | 29新保衛環第5号
15836065,bmj#102 3min walk to JR Okubo Apartment Motel,78745434,Jeffrey,新宿区,35.7035,139.69746,建物全体,15357,1,102,2024-06-27,1.12,13,55,27,Hotels and Inns Business Act | 東京都新宿区保健所 | 29新保衛環第5号
15845987,[301]マンスリー賃貸OK!作業デスクあり,102648387,N,新宿区,35.69642,139.69666,建物全体,,1,294,2024-06-13,3.19,7,214,49,Hotels and Inns Business Act | 新宿区保健所 | 30新保衛環第58号
15908276,[401]2LDKマンスリーマンション・家具付き・初期費用なし・交渉可能・新宿・駅近,102648387,N,新宿区,35.69642,139.69666,建物全体,46451,1,281,2024-06-08,3.05,7,224,42,Hotels and Inns Business Act | 新宿区保健所 | 30新保衛環第58号
15956692,[202]家具付きアパート/テレワーク・在宅勤務可能・小型デスク・チェア付き,102648387,N,新宿区,35.69642,139.69666,建物全体,,1,282,2024-06-13,3.05,7,216,42,Hotels and Inns Business Act | 新宿区保健所 | 30新保衛環第58号
15957018,Only 8min walk to Shinjuku-st.near many restaurant,102648387,N,新宿区,35.69642,139.69666,建物全体,,1,273,2024-06-10,2.95,7,181,46,Hotels and Inns Business Act | 新宿区保健所 | 30新保衛環第58号
15962274,[302]Shinjuku Beautiful apartment Great Location,102648387,N,新宿区,35.69642,139.69666,建物全体,17537,1,283,2024-06-11,3.07,7,190,39,Hotels and Inns Business Act | 新宿区保健所 | 30新保衛環第58号
15967439,bmj#201 3min walk to JR Okubo Apartment Motel,78745434,Jeffrey,新宿区,35.7035,139.69746,建物全体,15357,1,123,2024-06-14,1.34,13,58,21,Hotels and Inns Business Act | 東京都新宿区保健所 | 29新保衛環第5号
15967599,bmj#202 3min walk to JR Okubo Apartment Motel,78745434,Jeffrey,新宿区,35.7035,139.69746,建物全体,15214,1,92,2024-05-08,1.01,13,12,9,Hotels and Inns Business Act | 東京都新宿区保健所 | 29新保衛環第5号
15967733,bmj#203 3min walk to JR Okubo Apartment Motel,78745434,Jeffrey,新宿区,35.7035,139.69746,建物全体,15214,1,157,2024-06-24,1.72,13,56,26,Hotels and Inns Business Act | 東京都新宿区保健所 | 29新保衛環第5号
15976828,bmj#301 3min walk to JR Okubo Apartment Motel,78745434,Jeffrey,新宿区,35.7035,139.69746,建物全体,15214,1,148,2024-06-20,1.64,13,40,13,Hotels and Inns Business Act | 東京都新宿区保健所 | 29新保衛環第5号
15977130,bmj#302 3min walk to JR Okubo Apartment Motel,78745434,Jeffrey,新宿区,35.7035,139.69746,建物全体,15357,1,102,2024-05-18,1.12,13,46,13,Hotels and Inns Business Act | 東京都新宿区保健所 | 29新保衛環第5号
16008291,4min Shinjuku st/Cozy&Clean/2min walk JR Okubo sta,98770436,Tom,新宿区,35.702141,139.694397,建物全体,20373,1,200,2024-05-29,2.17,10,62,26,M130007587
16009217,＊新宿・大久保徒歩圏内＊無料Wi-Fi＊コンビニ徒歩1分＊屋上から夜景ビュー 個室10F A,8142772,Min & Haru,新宿区,35.69845,139.70432,一般住宅個室,11514,2,174,2024-06-09,1.88,13,112,17,M130002186
16062438,★ 3 Bedroom 2 Story Shinjuku House【4min to Metro】★,22553888,Ritsuko,新宿区,35.69149,139.72128,建物全体,39979,3,245,2024-06-18,2.69,1,84,39,M130001884
16127050,＊新宿・大久保徒歩圏内＊無料Wi-Fi＊コンビニ徒歩1分＊屋上から夜景ビュー 個室(和室) B2,8142772,Min & Haru,新宿区,35.69841,139.70429,一般住宅個室,12800,2,30,2024-06-23,0.33,13,82,5,M130002186
16460921,4min Shinjuku st/Cozy&Clean/2min walk JR Okubo st,98770436,Tom,新宿区,35.702141,139.694397,建物全体,20232,1,169,2024-05-26,1.85,10,62,22,M130007586
16523671,Long-term stays welcome! Shinjuku area/2ppl #403,67293077,Amber,新宿区,35.70618,139.74165,建物全体,12700,1,82,2024-06-12,0.90,11,337,12,Hotels and Inns Business Act | 新宿区保健所 | 2新保衛環第42号
16634321,2+ BDRM Shinjuku residential / WFH,14060843,Letitia,新宿区,35.6995,139.69435,建物全体,27622,2,138,2024-06-13,1.52,3,29,27,M130015250
16756860,4 minutes walk from Nishi Shinjuku Station AS04,30324135,DoMo,新宿区,35.69645,139.69489,建物全体,19714,1,107,2024-04-22,1.21,42,21,9,M130006182
16757820,4 mins walk from Nishi Shinjuku Station DoMo AS01,30324135,DoMo,新宿区,35.69645,139.69489,建物全体,21429,1,89,2024-06-23,1.01,42,130,14,M130006187
16758090,4 minutes walk from Nishi Shinjuku Station AT01,30324135,DoMo,新宿区,35.69645,139.69489,建物全体,23071,1,115,2024-05-09,1.30,42,73,21,M130006188
16758274,4 minutes walk from Nishi Shinjuku Station AS02,30324135,DoMo,新宿区,35.69645,139.69492,建物全体,19571,1,89,2024-06-23,0.99,42,91,10,M130006191
16758675,4 minutes walk from Nishi Shinjuku Station AT02,30324135,DoMo,新宿区,35.69645,139.69492,一般住宅個室,23429,1,120,2024-04-26,1.33,42,103,18,M130006212
16758889,4 minutes walk from Nishi Shinjuku Station AS03,30324135,DoMo,新宿区,35.69645,139.69492,建物全体,20000,1,105,2024-03-16,1.19,42,55,7,M130006217
16759098,4 minutes walk from Nishi Shinjuku Station AT03,30324135,DoMo,新宿区,35.69645,139.69492,建物全体,23429,1,108,2024-05-06,1.23,42,93,12,M130006221
16759368,4 minutes walk from Nishi Shinjuku Station AT05,30324135,DoMo,新宿区,35.69645,139.69489,建物全体,23429,1,58,2024-05-03,0.68,42,105,5,M130006222
16759843,4 minutes walk from Nishi Shinjuku Station AT04,30324135,DoMo,新宿区,35.69645,139.69489,建物全体,23429,1,102,2024-06-23,1.16,42,89,17,M130006223
16829535,渋谷之星103/步行3分鐘到西新宿五丁目站、近都廳、中央公園、鬧中取靜、離新宿鬧區及藥妝、便利商店近,111999576,Shibuya Star,新宿区,35.69048,139.68386,建物全体,37143,2,168,2024-06-02,1.89,1,224,34,Hotels and Inns Business Act | 渋谷区保健所 | 28渋保生環旅第3号
16966411,Hotel EL Shinjuku1 / 2bathrooms 。free parking,74022439,Chie,新宿区,35.69968,139.70398,建物全体,70443,1,262,2024-06-21,2.98,11,225,38,Hotels and Inns Business Act | 新宿区保健所 | ３１新保衛環第９８号
16976185,"Shinjuku-ku,2min from sta.,9beds,4rooms+big dining",45702398,May (Mayumi) & 鐘,新宿区,35.691040066101706,139.68579668551683,建物全体,,2,57,2024-05-28,0.64,2,0,9,M130012259
17131024,SHINJUKU OKUBO SHINOKUBO GREEN HOUSE 蘭RAN 新宿大久保,115144847,Kaen,新宿区,35.7007,139.69499,建物全体,12029,2,231,2024-06-24,2.57,3,139,55,Hotels and Inns Business Act | 東京都新宿保健所 | 31新保衛環第124号
17165553,Luxury 40m2 APT 3min ShinjukuSanchome St 12min JR,111483837,Seiji,新宿区,35.69245,139.70917,建物全体,32657,2,234,2024-06-28,2.61,2,37,36,M130004717
17547929,Studio/1min Nishi-Shinjuku sta/8min walk Shinjuku,98770436,Tom,新宿区,35.69389,139.69425,建物全体,21447,1,202,2024-06-09,2.27,10,62,29,M130008138
17580684,NEW OPEN!!ShinjyukuGyoenmaeSubway Walk from 8min!!,59440919,Sayaka,新宿区,35.69071,139.71146,建物全体,11714,2,192,2024-06-01,2.18,2,7,18,M130004182
17719571,Quiet room(36.53㎡)in the center of Shinjuku,120802202,Haruka,新宿区,35.69411,139.70615,建物全体,12600,3,148,2024-06-17,1.70,1,30,33,M130004604
17737732,Shinjuku/ 3 min walk from station★incl mwifi #OH3,36898142,Ichimaru,新宿区,35.6926,139.70775,建物全体,,1,134,2024-05-26,1.51,10,131,12,M130002471
18314006,Y2) Cozy/Bathroom Renovated/Direct access Shinjuku,29253527,Momo,新宿区,35.686577,139.723244,建物全体,12857,3,33,2024-06-07,0.39,8,84,26,Hotels and Inns Business Act | 新宿区保健所 | 31新保衛環第30号
18397422,Central Shinjuku Area! 2minToSt! 7PPL! 1LDK(MS48),120055085,Plays,新宿区,35.71077,139.70217,建物全体,28829,2,82,2024-06-29,0.94,2,49,18,M130013629
18415406,"Whimsical Apt, 7 min to Shinjuku Station!",80132520,Azu,新宿区,35.71343,139.70236,建物全体,39171,1,146,2024-06-23,1.69,1,126,25,M130009782
18521291,ダブルベッド壁側2名迄　歌舞伎町二丁目 東新宿駅2分 男女混合ドミトリー　ジム wi-fi無料,128325512,Rikiya,新宿区,35.69705,139.70599,共有部屋,5714,2,2,2024-05-29,0.66,11,70,2,M130038278
18645380,ジャクジー付き屋上バーベキュー場　☆風が気持ちいいテラス席でゆったりとしたお時間♪,102648387,N,新宿区,35.6965,139.69663,建物全体,61786,1,63,2023-08-14,0.73,7,74,3,Hotels and Inns Business Act | 新宿保健所 | ３０新保衛環第５８号
18655977,Y3)  Cozy room  Direct access Shinjuku,29253527,Momo,新宿区,35.68668746948242,139.7231903076172,建物全体,14000,3,85,2024-06-11,0.99,8,62,28,Hotels and Inns Business Act | 新宿区保健所 | 31新保衛環第30号
18693923,GoodDeal 3-4people@2BedRoomsCentralShinjuku4minSTA,126352715,Steven And Clair,新宿区,35.69782,139.70073,一般住宅個室,14571,1,238,2024-06-29,2.81,2,53,60,Hotels and Inns Business Act | 東京都新宿保健所 | ３０新保衛環だいか１５４号
19061679,Japanese traditional house. kids OK! Max 14.,93216991,Tokyo Candlehouse,新宿区,35.69001,139.7312,建物全体,,1,15,2024-05-14,0.21,7,54,3,Hotels and Inns Business Act | 新宿区保健所 | 29新保衛環第96号
19188658,Shinjuku 3 bedroom 5 min to subway*English OK*,518309718,Eric,新宿区,35.702686,139.707367,建物全体,19829,1,79,2024-04-11,0.92,38,237,15,M130028545
19211909,120sqm 4LDK 3-Stories House 2BT JR Shin-Okubo 3min,86899950,Kei,新宿区,35.70339,139.69797,建物全体,62457,2,197,2024-06-15,2.31,4,10,53,Hotels and Inns Business Act | 新宿区保健所 | 31新保衛環第204号
19414745,GoodDeal$46+7/18 TwoBeds 4People@Shinjuku 4Min STA,126352715,Steven And Clair,新宿区,35.69768,139.70045,一般住宅個室,10714,1,307,2024-06-13,3.63,2,57,51,Hotels and Inns Business Act | 東京都新宿保健所 | ３０新保衛環第１５４号
